country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
Afghanistan,02/02/2021,AF,33.93911,67.709953,55174,53,4970,2406,1
Afghanistan,03/02/2021,AF,33.93911,67.709953,55231,57,4842,2407,1
Afghanistan,04/02/2021,AF,33.93911,67.709953,55265,34,4863,2407,0
Afghanistan,05/02/2021,AF,33.93911,67.709953,55330,65,4904,2408,1
Afghanistan,06/02/2021,AF,33.93911,67.709953,55335,5,4898,2410,2
Afghanistan,07/02/2021,AF,33.93911,67.709953,55359,24,4905,2413,3
Afghanistan,08/02/2021,AF,33.93911,67.709953,55386,27,4930,2414,1
Afghanistan,09/02/2021,AF,33.93911,67.709953,55402,16,4875,2418,4
Afghanistan,10/02/2021,AF,33.93911,67.709953,55420,18,4868,2419,1
Afghanistan,11/02/2021,AF,33.93911,67.709953,55445,25,4742,2424,5
Afghanistan,12/02/2021,AF,33.93911,67.709953,55473,28,4656,2427,3
Afghanistan,13/02/2021,AF,33.93911,67.709953,55492,19,4673,2427,0
Afghanistan,14/02/2021,AF,33.93911,67.709953,55514,22,4692,2427,0
Afghanistan,15/02/2021,AF,33.93911,67.709953,55518,4,4657,2428,1
Afghanistan,16/02/2021,AF,33.93911,67.709953,55540,22,4598,2428,0
Afghanistan,17/02/2021,AF,33.93911,67.709953,55557,17,4501,2430,2
Afghanistan,18/02/2021,AF,33.93911,67.709953,55575,18,4347,2430,0
Afghanistan,19/02/2021,AF,33.93911,67.709953,55580,5,4347,2430,0
Afghanistan,20/02/2021,AF,33.93911,67.709953,55604,24,4352,2432,2
Afghanistan,21/02/2021,AF,33.93911,67.709953,55617,13,4350,2433,1
Afghanistan,22/02/2021,AF,33.93911,67.709953,55646,29,4316,2435,2
Afghanistan,23/02/2021,AF,33.93911,67.709953,55664,18,4261,2436,1
Afghanistan,24/02/2021,AF,33.93911,67.709953,55680,16,4156,2438,2
Afghanistan,25/02/2021,AF,33.93911,67.709953,55696,16,3973,2442,4
Afghanistan,26/02/2021,AF,33.93911,67.709953,55707,11,3979,2443,1
Afghanistan,27/02/2021,AF,33.93911,67.709953,55714,7,3983,2443,0
Afghanistan,28/02/2021,AF,33.93911,67.709953,55733,19,3956,2444,1
Afghanistan,01/03/2021,AF,33.93911,67.709953,55759,26,3969,2446,2
Albania,15/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,16/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,17/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,18/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,19/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,20/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,21/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,22/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,23/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,24/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,25/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,26/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,27/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,28/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,29/02/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,01/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,02/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,03/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,04/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,05/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,06/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,07/03/2020,AL,41.153332,20.168331,0,0,0,0,0
Albania,08/03/2020,AL,41.153332,20.168331,2,0,2,0,0
Albania,09/03/2020,AL,41.153332,20.168331,6,4,6,0,0
Albania,10/03/2020,AL,41.153332,20.168331,10,4,10,0,0
Albania,11/03/2020,AL,41.153332,20.168331,15,5,14,1,0
Albania,12/03/2020,AL,41.153332,20.168331,23,8,22,1,0
Albania,13/03/2020,AL,41.153332,20.168331,33,10,32,1,0
Albania,14/03/2020,AL,41.153332,20.168331,38,5,37,1,0
Albania,15/03/2020,AL,41.153332,20.168331,42,4,41,1,0
Albania,16/03/2020,AL,41.153332,20.168331,51,9,50,1,0
Albania,17/03/2020,AL,41.153332,20.168331,55,4,54,1,0
Albania,18/03/2020,AL,41.153332,20.168331,59,4,57,2,1
Albania,19/03/2020,AL,41.153332,20.168331,64,5,62,2,0
Albania,20/03/2020,AL,41.153332,20.168331,70,6,66,2,0
Albania,21/03/2020,AL,41.153332,20.168331,76,6,72,2,0
Albania,22/03/2020,AL,41.153332,20.168331,89,13,85,2,0
Albania,23/03/2020,AL,41.153332,20.168331,104,15,98,4,2
Albania,24/03/2020,AL,41.153332,20.168331,123,19,108,5,1
Albania,25/03/2020,AL,41.153332,20.168331,146,23,124,5,0
Albania,26/03/2020,AL,41.153332,20.168331,174,28,151,6,1
Albania,27/03/2020,AL,41.153332,20.168331,186,12,147,8,2
Albania,28/03/2020,AL,41.153332,20.168331,197,11,156,10,2
Albania,29/03/2020,AL,41.153332,20.168331,212,15,169,10,0
Albania,30/03/2020,AL,41.153332,20.168331,223,11,168,11,1
Albania,31/03/2020,AL,41.153332,20.168331,243,20,176,15,4
Albania,01/04/2020,AL,41.153332,20.168331,259,16,177,15,0
Albania,02/04/2020,AL,41.153332,20.168331,277,18,185,16,1
Albania,03/04/2020,AL,41.153332,20.168331,304,27,198,17,1
Albania,04/04/2020,AL,41.153332,20.168331,333,29,214,20,3
Albania,05/04/2020,AL,41.153332,20.168331,361,28,237,20,0
Albania,06/04/2020,AL,41.153332,20.168331,377,16,240,21,1
Albania,07/04/2020,AL,41.153332,20.168331,383,6,230,22,1
Albania,08/04/2020,AL,41.153332,20.168331,400,17,224,22,0
Albania,09/04/2020,AL,41.153332,20.168331,409,9,221,23,1
Albania,10/04/2020,AL,41.153332,20.168331,416,7,211,23,0
Albania,11/04/2020,AL,41.153332,20.168331,433,17,213,23,0
Albania,12/04/2020,AL,41.153332,20.168331,446,13,206,23,0
Albania,13/04/2020,AL,41.153332,20.168331,467,21,212,23,0
Albania,14/04/2020,AL,41.153332,20.168331,475,8,203,24,1
Albania,15/04/2020,AL,41.153332,20.168331,494,19,218,25,1
Albania,16/04/2020,AL,41.153332,20.168331,518,24,215,26,1
Albania,17/04/2020,AL,41.153332,20.168331,539,21,230,26,0
Albania,18/04/2020,AL,41.153332,20.168331,548,9,220,26,0
Albania,19/04/2020,AL,41.153332,20.168331,562,14,222,26,0
Albania,20/04/2020,AL,41.153332,20.168331,584,22,231,26,0
Albania,21/04/2020,AL,41.153332,20.168331,609,25,238,26,0
Albania,22/04/2020,AL,41.153332,20.168331,634,25,251,27,1
Albania,23/04/2020,AL,41.153332,20.168331,663,29,251,27,0
Albania,24/04/2020,AL,41.153332,20.168331,678,15,257,27,0
Albania,25/04/2020,AL,41.153332,20.168331,712,34,282,27,0
Albania,26/04/2020,AL,41.153332,20.168331,726,14,288,28,1
Albania,27/04/2020,AL,41.153332,20.168331,736,10,286,28,0
Albania,28/04/2020,AL,41.153332,20.168331,750,14,289,30,2
Albania,29/04/2020,AL,41.153332,20.168331,766,16,281,30,0
Albania,30/04/2020,AL,41.153332,20.168331,773,7,272,31,1
Albania,01/05/2020,AL,41.153332,20.168331,782,9,263,31,0
Albania,02/05/2020,AL,41.153332,20.168331,789,7,239,31,0
Albania,03/05/2020,AL,41.153332,20.168331,795,6,233,31,0
Albania,04/05/2020,AL,41.153332,20.168331,803,8,229,31,0
Albania,05/05/2020,AL,41.153332,20.168331,820,17,219,31,0
Albania,06/05/2020,AL,41.153332,20.168331,832,12,206,31,0
Albania,07/05/2020,AL,41.153332,20.168331,842,10,206,31,0
Albania,08/05/2020,AL,41.153332,20.168331,850,8,199,31,0
Albania,09/05/2020,AL,41.153332,20.168331,856,6,198,31,0
Albania,10/05/2020,AL,41.153332,20.168331,868,12,187,31,0
Albania,11/05/2020,AL,41.153332,20.168331,872,4,187,31,0
Albania,12/05/2020,AL,41.153332,20.168331,876,4,163,31,0
Albania,13/05/2020,AL,41.153332,20.168331,880,4,161,31,0
Albania,14/05/2020,AL,41.153332,20.168331,898,18,173,31,0
Albania,15/05/2020,AL,41.153332,20.168331,916,18,180,31,0
Albania,16/05/2020,AL,41.153332,20.168331,933,17,188,31,0
Albania,17/05/2020,AL,41.153332,20.168331,946,13,200,31,0
Albania,18/05/2020,AL,41.153332,20.168331,948,2,190,31,0
Albania,19/05/2020,AL,41.153332,20.168331,949,1,176,31,0
Albania,20/05/2020,AL,41.153332,20.168331,964,15,175,31,0
Albania,21/05/2020,AL,41.153332,20.168331,969,5,167,31,0
Albania,22/05/2020,AL,41.153332,20.168331,981,12,173,31,0
Albania,23/05/2020,AL,41.153332,20.168331,989,8,175,31,0
Albania,24/05/2020,AL,41.153332,20.168331,998,9,177,32,1
Albania,25/05/2020,AL,41.153332,20.168331,1004,6,177,32,0
Albania,26/05/2020,AL,41.153332,20.168331,1029,25,193,33,1
Albania,27/05/2020,AL,41.153332,20.168331,1050,21,205,33,0
Albania,28/05/2020,AL,41.153332,20.168331,1076,26,220,33,0
Albania,29/05/2020,AL,41.153332,20.168331,1099,23,215,33,0
Albania,30/05/2020,AL,41.153332,20.168331,1122,23,232,33,0
Albania,31/05/2020,AL,41.153332,20.168331,1137,15,232,33,0
Albania,01/06/2020,AL,41.153332,20.168331,1143,6,233,33,0
Albania,02/06/2020,AL,41.153332,20.168331,1164,21,240,33,0
Albania,03/06/2020,AL,41.153332,20.168331,1184,20,253,33,0
Albania,04/06/2020,AL,41.153332,20.168331,1197,13,266,33,0
Albania,05/06/2020,AL,41.153332,20.168331,1212,15,269,33,0
Albania,06/06/2020,AL,41.153332,20.168331,1232,20,273,34,1
Albania,07/06/2020,AL,41.153332,20.168331,1246,14,274,34,0
Albania,08/06/2020,AL,41.153332,20.168331,1263,17,284,34,0
Albania,09/06/2020,AL,41.153332,20.168331,1299,36,305,34,0
Albania,10/06/2020,AL,41.153332,20.168331,1341,42,327,34,0
Albania,11/06/2020,AL,41.153332,20.168331,1385,44,349,35,1
Albania,12/06/2020,AL,41.153332,20.168331,1416,31,346,36,1
Albania,13/06/2020,AL,41.153332,20.168331,1464,48,389,36,0
Albania,14/06/2020,AL,41.153332,20.168331,1521,57,441,36,0
Albania,15/06/2020,AL,41.153332,20.168331,1590,69,499,36,0
Albania,16/06/2020,AL,41.153332,20.168331,1672,82,571,37,1
Albania,17/06/2020,AL,41.153332,20.168331,1722,50,607,38,1
Albania,18/06/2020,AL,41.153332,20.168331,1788,66,663,39,1
Albania,19/06/2020,AL,41.153332,20.168331,1838,50,682,42,3
Albania,20/06/2020,AL,41.153332,20.168331,1891,53,722,43,1
Albania,21/06/2020,AL,41.153332,20.168331,1962,71,784,44,1
Albania,22/06/2020,AL,41.153332,20.168331,1995,33,792,44,0
Albania,23/06/2020,AL,41.153332,20.168331,2047,52,807,45,1
Albania,24/06/2020,AL,41.153332,20.168331,2114,67,850,47,2
Albania,25/06/2020,AL,41.153332,20.168331,2192,78,893,49,2
Albania,26/06/2020,AL,41.153332,20.168331,2269,77,920,51,2
Albania,27/06/2020,AL,41.153332,20.168331,2330,61,931,53,2
Albania,28/06/2020,AL,41.153332,20.168331,2402,72,963,55,2
Albania,29/06/2020,AL,41.153332,20.168331,2466,64,970,58,3
Albania,30/06/2020,AL,41.153332,20.168331,2535,69,1014,62,4
Albania,01/07/2020,AL,41.153332,20.168331,2580,45,999,65,3
Albania,02/07/2020,AL,41.153332,20.168331,2662,82,1034,69,4
Albania,03/07/2020,AL,41.153332,20.168331,2752,90,1088,72,3
Albania,04/07/2020,AL,41.153332,20.168331,2819,67,1108,74,2
Albania,05/07/2020,AL,41.153332,20.168331,2893,74,1160,76,2
Albania,06/07/2020,AL,41.153332,20.168331,2964,71,1183,79,3
Albania,07/07/2020,AL,41.153332,20.168331,3038,74,1213,81,2
Albania,08/07/2020,AL,41.153332,20.168331,3106,68,1232,83,2
Albania,09/07/2020,AL,41.153332,20.168331,3188,82,1273,83,0
Albania,10/07/2020,AL,41.153332,20.168331,3278,90,1318,85,2
Albania,11/07/2020,AL,41.153332,20.168331,3371,93,1401,89,4
Albania,12/07/2020,AL,41.153332,20.168331,3454,83,1415,93,4
Albania,13/07/2020,AL,41.153332,20.168331,3571,117,1462,95,2
Albania,14/07/2020,AL,41.153332,20.168331,3667,96,1508,97,2
Albania,15/07/2020,AL,41.153332,20.168331,3752,85,1560,101,4
Albania,16/07/2020,AL,41.153332,20.168331,3851,99,1610,104,3
Albania,17/07/2020,AL,41.153332,20.168331,3906,55,1585,107,3
Albania,18/07/2020,AL,41.153332,20.168331,4008,102,1633,111,4
Albania,19/07/2020,AL,41.153332,20.168331,4090,82,1667,112,1
Albania,20/07/2020,AL,41.153332,20.168331,4171,81,1706,113,1
Albania,21/07/2020,AL,41.153332,20.168331,4290,119,1776,117,4
Albania,22/07/2020,AL,41.153332,20.168331,4358,68,1775,120,3
Albania,23/07/2020,AL,41.153332,20.168331,4466,108,1820,123,3
Albania,24/07/2020,AL,41.153332,20.168331,4570,104,1834,128,5
Albania,25/07/2020,AL,41.153332,20.168331,4637,67,1866,134,6
Albania,26/07/2020,AL,41.153332,20.168331,4763,126,1943,138,4
Albania,27/07/2020,AL,41.153332,20.168331,4880,117,1991,144,6
Albania,28/07/2020,AL,41.153332,20.168331,4997,117,2060,148,4
Albania,29/07/2020,AL,41.153332,20.168331,5105,108,2125,150,2
Albania,30/07/2020,AL,41.153332,20.168331,5197,92,2160,154,4
Albania,31/07/2020,AL,41.153332,20.168331,5276,79,2167,157,3
Albania,01/08/2020,AL,41.153332,20.168331,5396,120,2274,161,4
Albania,02/08/2020,AL,41.153332,20.168331,5519,123,2335,166,5
Albania,03/08/2020,AL,41.153332,20.168331,5620,101,2417,172,6
Albania,04/08/2020,AL,41.153332,20.168331,5750,130,2543,176,4
Albania,05/08/2020,AL,41.153332,20.168331,5889,139,2584,182,6
Albania,06/08/2020,AL,41.153332,20.168331,6016,127,2673,188,6
Albania,07/08/2020,AL,41.153332,20.168331,6151,135,2735,189,1
Albania,08/08/2020,AL,41.153332,20.168331,6275,124,2814,193,4
Albania,09/08/2020,AL,41.153332,20.168331,6411,136,2870,199,6
Albania,10/08/2020,AL,41.153332,20.168331,6536,125,2957,200,1
Albania,11/08/2020,AL,41.153332,20.168331,6676,140,2991,205,5
Albania,12/08/2020,AL,41.153332,20.168331,6817,141,3057,208,3
Albania,13/08/2020,AL,41.153332,20.168331,6971,154,3142,213,5
Albania,14/08/2020,AL,41.153332,20.168331,7117,146,3203,219,6
Albania,15/08/2020,AL,41.153332,20.168331,7260,143,3289,225,6
Albania,16/08/2020,AL,41.153332,20.168331,7380,120,3358,228,3
Albania,17/08/2020,AL,41.153332,20.168331,7499,119,3453,230,2
Albania,18/08/2020,AL,41.153332,20.168331,7654,155,3551,232,2
Albania,19/08/2020,AL,41.153332,20.168331,7812,158,3650,234,2
Albania,20/08/2020,AL,41.153332,20.168331,7967,155,3743,238,4
Albania,21/08/2020,AL,41.153332,20.168331,8119,152,3783,240,2
Albania,22/08/2020,AL,41.153332,20.168331,8275,156,3846,245,5
Albania,23/08/2020,AL,41.153332,20.168331,8427,152,3845,250,5
Albania,24/08/2020,AL,41.153332,20.168331,8605,178,3938,254,4
Albania,25/08/2020,AL,41.153332,20.168331,8759,154,3970,259,5
Albania,26/08/2020,AL,41.153332,20.168331,8927,168,4031,263,4
Albania,27/08/2020,AL,41.153332,20.168331,9083,156,4026,266,3
Albania,28/08/2020,AL,41.153332,20.168331,9195,112,4001,271,5
Albania,29/08/2020,AL,41.153332,20.168331,9279,84,3984,275,4
Albania,30/08/2020,AL,41.153332,20.168331,9380,101,3961,280,5
Albania,31/08/2020,AL,41.153332,20.168331,9513,133,4015,284,4
Albania,01/09/2020,AL,41.153332,20.168331,9606,93,3875,290,6
Albania,02/09/2020,AL,41.153332,20.168331,9728,122,3850,296,6
Albania,03/09/2020,AL,41.153332,20.168331,9844,116,3811,301,5
Albania,04/09/2020,AL,41.153332,20.168331,9967,123,3779,306,5
Albania,05/09/2020,AL,41.153332,20.168331,10102,135,3814,312,6
Albania,06/09/2020,AL,41.153332,20.168331,10255,153,3833,316,4
Albania,07/09/2020,AL,41.153332,20.168331,10406,151,3901,319,3
Albania,08/09/2020,AL,41.153332,20.168331,10553,147,3993,321,2
Albania,09/09/2020,AL,41.153332,20.168331,10704,151,4098,322,1
Albania,10/09/2020,AL,41.153332,20.168331,10860,156,4190,324,2
Albania,11/09/2020,AL,41.153332,20.168331,11021,161,4251,327,3
Albania,12/09/2020,AL,41.153332,20.168331,11185,164,4361,330,3
Albania,13/09/2020,AL,41.153332,20.168331,11353,168,4450,334,4
Albania,14/09/2020,AL,41.153332,20.168331,11520,167,4567,338,4
Albania,15/09/2020,AL,41.153332,20.168331,11672,152,4664,340,2
Albania,16/09/2020,AL,41.153332,20.168331,11816,144,4740,343,3
Albania,17/09/2020,AL,41.153332,20.168331,11948,132,4813,347,4
Albania,18/09/2020,AL,41.153332,20.168331,12073,125,4889,353,6
Albania,19/09/2020,AL,41.153332,20.168331,12226,153,4980,358,5
Albania,20/09/2020,AL,41.153332,20.168331,12385,159,5083,362,4
Albania,21/09/2020,AL,41.153332,20.168331,12535,150,5176,364,2
Albania,22/09/2020,AL,41.153332,20.168331,12666,131,5257,367,3
Albania,23/09/2020,AL,41.153332,20.168331,12787,121,5278,370,3
Albania,24/09/2020,AL,41.153332,20.168331,12921,134,5312,370,0
Albania,25/09/2020,AL,41.153332,20.168331,13045,124,5363,373,3
Albania,26/09/2020,AL,41.153332,20.168331,13153,108,5381,375,2
Albania,27/09/2020,AL,41.153332,20.168331,13259,106,5348,377,2
Albania,28/09/2020,AL,41.153332,20.168331,13391,132,5382,380,3
Albania,29/09/2020,AL,41.153332,20.168331,13518,127,5402,384,4
Albania,30/09/2020,AL,41.153332,20.168331,13649,131,5415,387,3
Albania,01/10/2020,AL,41.153332,20.168331,13806,157,5341,388,1
Albania,02/10/2020,AL,41.153332,20.168331,13965,159,5234,389,1
Albania,03/10/2020,AL,41.153332,20.168331,14117,152,5189,392,3
Albania,04/10/2020,AL,41.153332,20.168331,14266,149,5195,396,4
Albania,05/10/2020,AL,41.153332,20.168331,14410,144,5185,400,4
Albania,06/10/2020,AL,41.153332,20.168331,14568,158,5200,403,3
Albania,07/10/2020,AL,41.153332,20.168331,14730,162,5208,407,4
Albania,08/10/2020,AL,41.153332,20.168331,14899,169,5273,411,4
Albania,09/10/2020,AL,41.153332,20.168331,15066,167,5349,413,2
Albania,10/10/2020,AL,41.153332,20.168331,15231,165,5409,416,3
Albania,11/10/2020,AL,41.153332,20.168331,15399,168,5479,420,4
Albania,12/10/2020,AL,41.153332,20.168331,15570,171,5561,424,4
Albania,13/10/2020,AL,41.153332,20.168331,15752,182,5648,429,5
Albania,14/10/2020,AL,41.153332,20.168331,15955,203,5759,434,5
Albania,15/10/2020,AL,41.153332,20.168331,16212,257,5909,439,5
Albania,16/10/2020,AL,41.153332,20.168331,16501,289,6101,443,4
Albania,17/10/2020,AL,41.153332,20.168331,16774,273,6325,448,5
Albania,18/10/2020,AL,41.153332,20.168331,17055,281,6533,451,3
Albania,19/10/2020,AL,41.153332,20.168331,17350,295,6729,454,3
Albania,20/10/2020,AL,41.153332,20.168331,17651,301,6968,458,4
Albania,21/10/2020,AL,41.153332,20.168331,17948,297,7145,462,4
Albania,22/10/2020,AL,41.153332,20.168331,18250,302,7390,465,3
Albania,23/10/2020,AL,41.153332,20.168331,18556,306,7621,469,4
Albania,24/10/2020,AL,41.153332,20.168331,18858,302,7837,473,4
Albania,25/10/2020,AL,41.153332,20.168331,19157,299,8026,477,4
Albania,26/10/2020,AL,41.153332,20.168331,19445,288,8260,480,3
Albania,27/10/2020,AL,41.153332,20.168331,19729,284,8434,487,7
Albania,28/10/2020,AL,41.153332,20.168331,20040,311,8654,493,6
Albania,29/10/2020,AL,41.153332,20.168331,20315,275,8809,499,6
Albania,30/10/2020,AL,41.153332,20.168331,20634,319,9035,502,3
Albania,31/10/2020,AL,41.153332,20.168331,20875,241,9177,509,7
Albania,01/11/2020,AL,41.153332,20.168331,21202,327,9438,518,9
Albania,02/11/2020,AL,41.153332,20.168331,21523,321,9629,527,9
Albania,03/11/2020,AL,41.153332,20.168331,21904,381,9899,532,5
Albania,04/11/2020,AL,41.153332,20.168331,22300,396,10186,536,4
Albania,05/11/2020,AL,41.153332,20.168331,22721,421,10482,543,7
Albania,06/11/2020,AL,41.153332,20.168331,23210,489,10800,549,6
Albania,07/11/2020,AL,41.153332,20.168331,23705,495,11146,557,8
Albania,08/11/2020,AL,41.153332,20.168331,24206,501,11555,559,2
Albania,09/11/2020,AL,41.153332,20.168331,24731,525,11957,571,12
Albania,10/11/2020,AL,41.153332,20.168331,25294,563,12362,579,8
Albania,11/11/2020,AL,41.153332,20.168331,25801,507,12718,590,11
Albania,12/11/2020,AL,41.153332,20.168331,26211,410,13039,598,8
Albania,13/11/2020,AL,41.153332,20.168331,26701,490,13429,605,7
Albania,14/11/2020,AL,41.153332,20.168331,27233,532,13854,612,7
Albania,15/11/2020,AL,41.153332,20.168331,27830,597,14318,623,11
Albania,16/11/2020,AL,41.153332,20.168331,28432,602,14348,631,8
Albania,17/11/2020,AL,41.153332,20.168331,29126,694,14685,637,6
Albania,18/11/2020,AL,41.153332,20.168331,29837,711,14975,646,9
Albania,19/11/2020,AL,41.153332,20.168331,30623,786,15401,657,11
Albania,20/11/2020,AL,41.153332,20.168331,31459,836,15732,672,15
Albania,21/11/2020,AL,41.153332,20.168331,32196,737,16042,685,13
Albania,22/11/2020,AL,41.153332,20.168331,32761,565,16220,699,14
Albania,23/11/2020,AL,41.153332,20.168331,33556,795,16610,716,17
Albania,24/11/2020,AL,41.153332,20.168331,34300,744,16899,735,19
Albania,25/11/2020,AL,41.153332,20.168331,34944,644,17170,743,8
Albania,26/11/2020,AL,41.153332,20.168331,35600,656,17495,753,10
Albania,27/11/2020,AL,41.153332,20.168331,36245,645,17719,771,18
Albania,28/11/2020,AL,41.153332,20.168331,36790,545,17851,787,16
Albania,29/11/2020,AL,41.153332,20.168331,37625,835,18346,798,11
Albania,30/11/2020,AL,41.153332,20.168331,38182,557,18523,810,12
Albania,01/12/2020,AL,41.153332,20.168331,39014,832,18808,822,12
Albania,02/12/2020,AL,41.153332,20.168331,39719,705,18968,839,17
Albania,03/12/2020,AL,41.153332,20.168331,40501,782,19165,852,13
Albania,04/12/2020,AL,41.153332,20.168331,41302,801,19458,870,18
Albania,05/12/2020,AL,41.153332,20.168331,42148,846,19973,889,19
Albania,06/12/2020,AL,41.153332,20.168331,42988,840,20466,905,16
Albania,07/12/2020,AL,41.153332,20.168331,43683,695,20581,922,17
Albania,08/12/2020,AL,41.153332,20.168331,44436,753,20973,936,14
Albania,09/12/2020,AL,41.153332,20.168331,45188,752,21165,951,15
Albania,10/12/2020,AL,41.153332,20.168331,46061,873,21487,965,14
Albania,11/12/2020,AL,41.153332,20.168331,46863,802,21750,977,12
Albania,12/12/2020,AL,41.153332,20.168331,47742,879,22233,989,12
Albania,13/12/2020,AL,41.153332,20.168331,48530,788,22707,1003,14
Albania,14/12/2020,AL,41.153332,20.168331,49191,661,22850,1016,13
Albania,15/12/2020,AL,41.153332,20.168331,50000,809,23096,1028,12
Albania,16/12/2020,AL,41.153332,20.168331,50637,637,23216,1040,12
Albania,17/12/2020,AL,41.153332,20.168331,51424,787,23471,1055,15
Albania,18/12/2020,AL,41.153332,20.168331,52004,580,23512,1066,11
Albania,19/12/2020,AL,41.153332,20.168331,52542,538,23637,1074,8
Albania,20/12/2020,AL,41.153332,20.168331,53003,461,23794,1088,14
Albania,21/12/2020,AL,41.153332,20.168331,53425,422,23575,1098,10
Albania,22/12/2020,AL,41.153332,20.168331,53814,389,23454,1111,13
Albania,23/12/2020,AL,41.153332,20.168331,54317,503,23401,1117,6
Albania,24/12/2020,AL,41.153332,20.168331,54827,510,23426,1125,8
Albania,25/12/2020,AL,41.153332,20.168331,55380,553,23456,1134,9
Albania,26/12/2020,AL,41.153332,20.168331,55755,375,23431,1143,9
Albania,27/12/2020,AL,41.153332,20.168331,56254,499,23536,1153,10
Albania,28/12/2020,AL,41.153332,20.168331,56572,318,23286,1164,11
Albania,29/12/2020,AL,41.153332,20.168331,57146,574,23276,1170,6
Albania,30/12/2020,AL,41.153332,20.168331,57727,581,23368,1174,4
Albania,31/12/2020,AL,41.153332,20.168331,58316,589,23501,1181,7
Albania,01/01/2021,AL,41.153332,20.168331,58723,407,23599,1186,5
