country,date,orderedDays,CountryCode,latitude,longitude,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Bermuda,2021-01-18,37,BM,32.321384,-64.75737,1665,1665,442946,1856,250,2.67,2.67,3.82,377,Oxford/AstraZeneca
Bermuda,2021-01-19,38,BM,32.321384,-64.75737,1665,1665,442946,1856,236,2.67,2.67,3.82,388,Pfizer/BioNTech
Bermuda,2021-01-20,39,BM,32.321384,-64.75737,1665,1665,442946,1856,222,2.67,2.67,3.82,3211,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-01-21,40,BM,32.321384,-64.75737,1665,1665,442946,1856,209,2.67,2.67,3.82,727,Oxford/AstraZeneca
Bermuda,2021-01-22,41,BM,32.321384,-64.75737,1665,1665,442946,1856,195,2.67,2.67,3.82,266,Moderna
Bermuda,2021-01-23,42,BM,32.321384,-64.75737,2932,2932,442946,1856,181,4.71,4.71,3.82,899,Pfizer/BioNTech
Bermuda,2021-01-24,43,BM,32.321384,-64.75737,2932,2932,442946,1856,195,4.71,4.71,3.82,621,Oxford/AstraZeneca
Bermuda,2021-01-25,44,BM,32.321384,-64.75737,2932,2932,442946,1856,209,4.71,4.71,3.82,469,"Moderna, Oxford/AstraZeneca"
Bermuda,2021-01-26,45,BM,32.321384,-64.75737,2932,2932,442946,1856,224,4.71,4.71,3.82,675,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bermuda,2021-01-27,46,BM,32.321384,-64.75737,2932,2932,442946,1856,238,4.71,4.71,3.82,292,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-01-28,47,BM,32.321384,-64.75737,2932,2932,442946,1856,252,4.71,4.71,3.82,326,"Covaxin, Oxford/AstraZeneca"
Bermuda,2021-01-29,48,BM,32.321384,-64.75737,2932,2932,442946,1856,266,4.71,4.71,3.82,6783,Sinovac
Bermuda,2021-01-30,49,BM,32.321384,-64.75737,4897,4897,442946,1856,281,7.86,7.86,3.82,809,Sputnik V
Bermuda,2021-01-31,50,BM,32.321384,-64.75737,4897,4897,442946,1856,326,7.86,7.86,3.82,1281,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-01,51,BM,32.321384,-64.75737,4897,4897,442946,1856,372,7.86,7.86,3.82,1500,"Moderna, Pfizer/BioNTech"
Bermuda,2021-02-02,52,BM,32.321384,-64.75737,4897,4897,442946,1856,417,7.86,7.86,3.82,885,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-03,53,BM,32.321384,-64.75737,4897,4897,442946,1856,463,7.86,7.86,3.82,3656,Oxford/AstraZeneca
Bermuda,2021-02-04,54,BM,32.321384,-64.75737,4897,4897,442946,1856,509,7.86,7.86,3.82,3599,Pfizer/BioNTech
Bermuda,2021-02-05,55,BM,32.321384,-64.75737,4897,4897,442946,1856,554,7.86,7.86,3.82,2388,"Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-06,56,BM,32.321384,-64.75737,9095,7504,1591,1856,600,14.61,12.05,2.55,22,"Pfizer/BioNTech, Sinopharm/Beijing"
Bermuda,2021-02-07,57,BM,32.321384,-64.75737,9095,7504,1591,1856,557,14.61,12.05,2.55,287,Sputnik V
Bermuda,2021-02-08,58,BM,32.321384,-64.75737,9095,7504,1591,1856,515,14.61,12.05,2.55,1226,Oxford/AstraZeneca
Bermuda,2021-02-09,59,BM,32.321384,-64.75737,10000,8400,1600,1856,472,16.06,13.49,2.57,3734,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-10,60,BM,32.321384,-64.75737,10000,8400,1600,1856,461,16.06,13.49,2.57,43,Pfizer/BioNTech
Bermuda,2021-02-11,61,BM,32.321384,-64.75737,10000,8400,1600,1856,451,16.06,13.49,2.57,1165,"Moderna, Pfizer/BioNTech"
Bermuda,2021-02-12,62,BM,32.321384,-64.75737,10000,8400,1600,1856,440,16.06,13.49,2.57,4464,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-13,63,BM,32.321384,-64.75737,10000,8400,1600,1856,430,16.06,13.49,2.57,370,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-14,64,BM,32.321384,-64.75737,10000,8400,1600,1856,462,16.06,13.49,2.57,100,"Pfizer/BioNTech, Sinovac"
Bermuda,2021-02-15,65,BM,32.321384,-64.75737,13155,8400,1600,1856,494,21.12,13.49,2.57,935,Oxford/AstraZeneca
Bermuda,2021-02-16,66,BM,32.321384,-64.75737,13155,8400,1600,1856,531,21.12,13.49,2.57,86,Pfizer/BioNTech
Bermuda,2021-02-17,67,BM,32.321384,-64.75737,13155,8400,1600,1856,536,21.12,13.49,2.57,312,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Bermuda,2021-02-18,68,BM,32.321384,-64.75737,13155,8400,1600,1856,540,21.12,13.49,2.57,553,Oxford/AstraZeneca
Bermuda,2021-02-19,69,BM,32.321384,-64.75737,13155,8400,1600,1856,545,21.12,13.49,2.57,771,Pfizer/BioNTech
Bermuda,2021-02-20,70,BM,32.321384,-64.75737,13155,8400,1600,1856,550,21.12,13.49,2.57,1289,Oxford/AstraZeneca
Bermuda,2021-02-21,71,BM,32.321384,-64.75737,13155,8400,1600,1856,555,21.12,13.49,2.57,836,"Sinopharm/Beijing, Sputnik V"
Bermuda,2021-02-22,72,BM,32.321384,-64.75737,17073,12304,4769,1856,560,27.42,19.76,7.66,897,"Oxford/AstraZeneca, Sinopharm/Beijing"
Bermuda,2021-02-23,73,BM,32.321384,-64.75737,17073,12304,4769,1856,584,27.42,19.76,7.66,621,Sinopharm/Beijing
Bermuda,2021-02-24,74,BM,32.321384,-64.75737,17073,12304,4769,1856,607,27.42,19.76,7.66,904,Oxford/AstraZeneca
Bermuda,2021-02-25,75,BM,32.321384,-64.75737,17073,12304,4769,1856,631,27.42,19.76,7.66,26832,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-26,76,BM,32.321384,-64.75737,17073,12304,4769,1856,655,27.42,19.76,7.66,548,Oxford/AstraZeneca
Bermuda,2021-02-27,77,BM,32.321384,-64.75737,20705,13659,7046,1856,679,33.25,21.93,11.31,864,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-02-28,78,BM,32.321384,-64.75737,20705,13659,7046,1856,648,33.25,21.93,11.31,185,"Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-03-01,79,BM,32.321384,-64.75737,21387,13659,7046,1856,616,34.34,21.93,11.31,139,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Bermuda,2021-03-02,80,BM,32.321384,-64.75737,21387,13659,7046,1856,695,34.34,21.93,11.31,48,Pfizer/BioNTech
Bermuda,2021-03-03,81,BM,32.321384,-64.75737,23939,15294,8645,1856,773,38.44,24.56,13.88,1679,Sputnik V
Bermuda,2021-03-04,82,BM,32.321384,-64.75737,23939,15294,8645,1856,747,38.44,24.56,13.88,8224,Sinopharm/Beijing
Bermuda,2021-03-05,83,BM,32.321384,-64.75737,23939,15294,8645,1856,720,38.44,24.56,13.88,1328,Sinovac
Bermuda,2021-03-06,84,BM,32.321384,-64.75737,23939,15294,8645,1856,694,38.44,24.56,13.88,267,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-03-07,85,BM,32.321384,-64.75737,23939,15294,8645,1856,723,38.44,24.56,13.88,262,"Moderna, Pfizer/BioNTech"
Bermuda,2021-03-08,86,BM,32.321384,-64.75737,23939,15294,8645,1856,751,38.44,24.56,13.88,1768,Pfizer/BioNTech
Bermuda,2021-03-09,87,BM,32.321384,-64.75737,23939,15294,8645,1856,646,38.44,24.56,13.88,1445,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-03-10,88,BM,32.321384,-64.75737,27727,17395,10332,1856,541,44.52,27.93,16.59,403,"EpiVacCorona, Sputnik V"
Bermuda,2021-03-11,89,BM,32.321384,-64.75737,27727,17395,10332,1856,543,44.52,27.93,16.59,430,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bermuda,2021-03-12,90,BM,32.321384,-64.75737,27727,17395,10332,1856,544,44.52,27.93,16.59,3211,Sinopharm/Beijing
Bermuda,2021-03-13,91,BM,32.321384,-64.75737,27727,17395,10332,1856,545,44.52,27.93,16.59,743,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bermuda,2021-03-14,92,BM,32.321384,-64.75737,27727,17395,10332,1856,547,44.52,27.93,16.59,273,"Oxford/AstraZeneca, Sinopharm/Beijing"
Bermuda,2021-03-15,93,BM,32.321384,-64.75737,30481,18807,11674,1856,548,48.95,30.2,18.75,971,"Moderna, Pfizer/BioNTech"
Bolivia,2021-01-28,47,BO,-16.290154,-63.588653,0,18807,11674,1856,548,0,30.2,18.75,641,"Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-01-29,48,BO,-16.290154,-63.588653,12,18807,11674,12,12,0,30.2,18.75,469,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-01-30,49,BO,-16.290154,-63.588653,39,18807,11674,27,20,0,30.2,18.75,696,Oxford/AstraZeneca
Bolivia,2021-01-31,50,BO,-16.290154,-63.588653,67,18807,11674,28,22,0,30.2,18.75,375,"Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-02-01,51,BO,-16.290154,-63.588653,570,18807,11674,503,142,0,30.2,18.75,395,"Moderna, Pfizer/BioNTech"
Bolivia,2021-02-02,52,BO,-16.290154,-63.588653,1593,18807,11674,1023,319,0.01,30.2,18.75,10169,"Oxford/AstraZeneca, Sinovac"
Bolivia,2021-02-03,53,BO,-16.290154,-63.588653,3560,18807,11674,1967,593,0.03,30.2,18.75,831,"Pfizer/BioNTech, Sputnik V"
Bolivia,2021-02-04,54,BO,-16.290154,-63.588653,3560,18807,11674,1967,627,0.03,30.2,18.75,1286,Sinovac
Bolivia,2021-02-05,55,BO,-16.290154,-63.588653,3560,18807,11674,1967,743,0.03,30.2,18.75,1501,Oxford/AstraZeneca
Bolivia,2021-02-06,56,BO,-16.290154,-63.588653,3560,18807,11674,1967,857,0.03,30.2,18.75,966,Oxford/AstraZeneca
Bolivia,2021-02-07,57,BO,-16.290154,-63.588653,3560,18807,11674,1967,971,0.03,30.2,18.75,2675,"Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-02-08,58,BO,-16.290154,-63.588653,3560,18807,11674,1967,1017,0.03,30.2,18.75,3844,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Bolivia,2021-02-09,59,BO,-16.290154,-63.588653,3560,18807,11674,1967,989,0.03,30.2,18.75,2427,"Pfizer/BioNTech, Sinovac"
Bolivia,2021-02-10,60,BO,-16.290154,-63.588653,3560,18807,11674,1967,826,0.03,30.2,18.75,20,Oxford/AstraZeneca
Bolivia,2021-02-11,61,BO,-16.290154,-63.588653,10167,18807,11674,1967,826,0.09,30.2,18.75,279,Sinopharm/Beijing
Bolivia,2021-02-12,62,BO,-16.290154,-63.588653,10167,18807,11674,1967,778,0.09,30.2,18.75,1280,Oxford/AstraZeneca
Bolivia,2021-02-13,63,BO,-16.290154,-63.588653,10167,18807,11674,1967,730,0.09,30.2,18.75,3453,Pfizer/BioNTech
Bolivia,2021-02-14,64,BO,-16.290154,-63.588653,10167,18807,11674,1967,682,0.09,30.2,18.75,3953,Oxford/AstraZeneca
Bolivia,2021-02-15,65,BO,-16.290154,-63.588653,10167,18807,11674,1967,634,0.09,30.2,18.75,43,Oxford/AstraZeneca
Bolivia,2021-02-16,66,BO,-16.290154,-63.588653,10167,18807,11674,1967,586,0.09,30.2,18.75,1200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Bolivia,2021-02-17,67,BO,-16.290154,-63.588653,10167,18807,11674,1967,538,0.09,30.2,18.75,4239,"Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-02-18,68,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-02-19,69,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,95,Sinovac
Bolivia,2021-02-20,70,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,951,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bolivia,2021-02-21,71,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,86,Oxford/AstraZeneca
Bolivia,2021-02-22,72,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,358,Oxford/AstraZeneca
Bolivia,2021-02-23,73,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,611,Sputnik V
Bolivia,2021-02-24,74,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,859,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-02-25,75,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,1348,Oxford/AstraZeneca
Bolivia,2021-02-26,76,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,800,Pfizer/BioNTech
Bolivia,2021-02-27,77,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,969,Sputnik V
Bolivia,2021-02-28,78,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,629,"Oxford/AstraZeneca, Sinovac"
Bolivia,2021-03-01,79,BO,-16.290154,-63.588653,10167,18807,11674,1967,491,0.09,30.2,18.75,924,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-02,80,BO,-16.290154,-63.588653,19487,10325,9162,1967,491,0.17,0.09,0.08,23003,Sinopharm/Beijing
Bolivia,2021-03-03,81,BO,-16.290154,-63.588653,19865,10325,9540,378,474,0.17,0.09,0.08,528,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-04,82,BO,-16.290154,-63.588653,20025,10325,9700,160,427,0.17,0.09,0.08,772,"Pfizer/BioNTech, Sinovac"
Bolivia,2021-03-05,83,BO,-16.290154,-63.588653,20110,10325,9785,85,369,0.17,0.09,0.08,185,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Bolivia,2021-03-06,84,BO,-16.290154,-63.588653,106182,96397,9785,86072,12595,0.91,0.83,0.08,81,"Pfizer/BioNTech, Sinovac"
Bolivia,2021-03-07,85,BO,-16.290154,-63.588653,106905,97120,9785,723,12628,0.92,0.83,0.08,48,Pfizer/BioNTech
Bolivia,2021-03-08,86,BO,-16.290154,-63.588653,112066,102236,9830,5161,13296,0.96,0.88,0.08,1562,Pfizer/BioNTech
Bolivia,2021-03-09,87,BO,-16.290154,-63.588653,119080,109210,9870,7014,14228,1.02,0.94,0.08,10025,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-10,88,BO,-16.290154,-63.588653,126889,117011,9878,7809,15289,1.09,1,0.08,1272,Oxford/AstraZeneca
Bolivia,2021-03-11,89,BO,-16.290154,-63.588653,132286,122348,9938,5397,16037,1.13,1.05,0.09,267,Pfizer/BioNTech
Bolivia,2021-03-12,90,BO,-16.290154,-63.588653,137150,127199,9951,4864,16720,1.17,1.09,0.09,262,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-13,91,BO,-16.290154,-63.588653,137787,127836,9951,637,4515,1.18,1.1,0.09,1768,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-14,92,BO,-16.290154,-63.588653,138218,128267,9951,431,4473,1.18,1.1,0.09,1504,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-15,93,BO,-16.290154,-63.588653,141810,131814,9996,3592,4249,1.21,1.13,0.09,428,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-16,94,BO,-16.290154,-63.588653,146039,136032,10007,4229,3851,1.25,1.17,0.09,14510,Oxford/AstraZeneca
Bolivia,2021-03-17,95,BO,-16.290154,-63.588653,150593,140532,10061,4554,3386,1.29,1.2,0.09,433,Pfizer/BioNTech
Bolivia,2021-03-18,96,BO,-16.290154,-63.588653,155945,144816,11129,5352,3380,1.34,1.24,0.1,3211,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bolivia,2021-03-19,97,BO,-16.290154,-63.588653,164984,148045,16939,9039,3976,1.41,1.27,0.15,1523,Oxford/AstraZeneca
Bolivia,2021-03-20,98,BO,-16.290154,-63.588653,167160,148588,18572,2176,4196,1.43,1.27,0.16,749,Moderna
Bolivia,2021-03-21,99,BO,-16.290154,-63.588653,168477,148975,19502,1317,4323,1.44,1.28,0.17,267,Pfizer/BioNTech
Brazil,2021-01-16,35,BR,-14.235004,-51.92528,0,0,19502,1317,4323,0,0,0.17,1006,Oxford/AstraZeneca
Brazil,2021-01-17,36,BR,-14.235004,-51.92528,112,112,19502,112,112,0,0,0.17,657,"Moderna, Oxford/AstraZeneca"
Brazil,2021-01-18,37,BR,-14.235004,-51.92528,1109,1109,19502,997,554,0,0,0.17,469,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Brazil,2021-01-19,38,BR,-14.235004,-51.92528,11470,11470,19502,10361,3823,0.01,0.01,0.17,712,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-01-20,39,BR,-14.235004,-51.92528,28543,28543,19502,17073,7136,0.01,0.01,0.17,459,"Covaxin, Oxford/AstraZeneca"
Brazil,2021-01-21,40,BR,-14.235004,-51.92528,136519,136519,19502,107976,27304,0.06,0.06,0.17,463,Sinovac
Brazil,2021-01-22,41,BR,-14.235004,-51.92528,245877,245877,19502,109358,40980,0.12,0.12,0.17,11369,Sputnik V
Brazil,2021-01-23,42,BR,-14.235004,-51.92528,537774,537774,19502,291897,76825,0.25,0.25,0.17,846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-01-24,43,BR,-14.235004,-51.92528,604722,604722,19502,66948,86373,0.28,0.28,0.17,1286,"Moderna, Pfizer/BioNTech"
Brazil,2021-01-25,44,BR,-14.235004,-51.92528,700608,700608,19502,95886,99928,0.33,0.33,0.17,1502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-01-26,45,BR,-14.235004,-51.92528,848883,848883,19502,148275,119630,0.4,0.4,0.17,1047,Oxford/AstraZeneca
Brazil,2021-01-27,46,BR,-14.235004,-51.92528,1129885,1129885,19502,281002,157335,0.53,0.53,0.17,2094,Pfizer/BioNTech
Brazil,2021-01-28,47,BR,-14.235004,-51.92528,1450900,1450900,19502,321015,187769,0.68,0.68,0.17,3865,"Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-01-29,48,BR,-14.235004,-51.92528,1668032,1656851,19502,217132,203165,0.78,0.78,0.17,2466,"Pfizer/BioNTech, Sinopharm/Beijing"
Brazil,2021-01-30,49,BR,-14.235004,-51.92528,2003211,1923813,19502,335179,209348,0.94,0.91,0.17,19,Sputnik V
Brazil,2021-01-31,50,BR,-14.235004,-51.92528,2074059,2046523,19502,70848,209905,0.98,0.96,0.17,272,Oxford/AstraZeneca
Brazil,2021-02-01,51,BR,-14.235004,-51.92528,2124307,2107624,19502,50248,203386,1,0.99,0.17,1370,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-02,52,BR,-14.235004,-51.92528,2292551,2292551,19502,168244,206238,1.08,1.08,0.17,321,Pfizer/BioNTech
Brazil,2021-02-03,53,BR,-14.235004,-51.92528,2521704,2521704,19502,229153,198831,1.19,1.19,0.17,4320,"Moderna, Pfizer/BioNTech"
Brazil,2021-02-04,54,BR,-14.235004,-51.92528,3073057,3073057,19502,551353,231737,1.45,1.45,0.17,43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-05,55,BR,-14.235004,-51.92528,3074906,3074906,19502,1849,200982,1.45,1.45,0.17,1267,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-06,56,BR,-14.235004,-51.92528,3401383,3399421,1962,326477,199739,1.6,1.6,0,4015,"Pfizer/BioNTech, Sinovac"
Brazil,2021-02-07,57,BR,-14.235004,-51.92528,3553681,3534004,19677,152298,211375,1.67,1.66,0.01,3,Oxford/AstraZeneca
Brazil,2021-02-08,58,BR,-14.235004,-51.92528,3605538,3579850,25688,51857,211604,1.7,1.68,0.01,113,Pfizer/BioNTech
Brazil,2021-02-09,59,BR,-14.235004,-51.92528,3820207,3786591,33616,214669,218237,1.8,1.78,0.02,968,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Brazil,2021-02-10,60,BR,-14.235004,-51.92528,4120332,4069677,50655,300125,228375,1.94,1.91,0.02,168,Oxford/AstraZeneca
Brazil,2021-02-11,61,BR,-14.235004,-51.92528,4406835,4326075,80760,286503,190540,2.07,2.04,0.04,404,Pfizer/BioNTech
Brazil,2021-02-12,62,BR,-14.235004,-51.92528,4696136,4586270,109866,289301,231604,2.21,2.16,0.05,669,Oxford/AstraZeneca
Brazil,2021-02-13,63,BR,-14.235004,-51.92528,5125206,4946738,178468,429070,246260,2.41,2.33,0.08,920,"Sinopharm/Beijing, Sputnik V"
Brazil,2021-02-14,64,BR,-14.235004,-51.92528,5236943,5042713,194230,111737,240466,2.46,2.37,0.09,1480,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brazil,2021-02-15,65,BR,-14.235004,-51.92528,5293979,5076110,217869,57036,241206,2.49,2.39,0.1,786,Sinopharm/Beijing
Brazil,2021-02-16,66,BR,-14.235004,-51.92528,5609937,5324317,285620,315958,255676,2.64,2.5,0.13,1041,Oxford/AstraZeneca
Brazil,2021-02-17,67,BR,-14.235004,-51.92528,5883539,5326007,557532,273602,251887,2.77,2.51,0.26,718,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-18,68,BR,-14.235004,-51.92528,6206680,5482925,723755,323141,257121,2.92,2.58,0.34,939,Oxford/AstraZeneca
Brazil,2021-02-19,69,BR,-14.235004,-51.92528,6535156,5640483,894673,328476,262717,3.07,2.65,0.42,21163,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-20,70,BR,-14.235004,-51.92528,6813168,5756361,1056807,278012,241137,3.21,2.71,0.5,491,"Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-21,71,BR,-14.235004,-51.92528,6950802,5817908,1132894,137634,244837,3.27,2.74,0.53,780,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Brazil,2021-02-22,72,BR,-14.235004,-51.92528,7028356,5857080,1171276,77554,247768,3.31,2.76,0.55,185,Pfizer/BioNTech
Brazil,2021-02-23,73,BR,-14.235004,-51.92528,7297061,6002873,1294188,268705,241018,3.43,2.82,0.61,110,Sputnik V
Brazil,2021-02-24,74,BR,-14.235004,-51.92528,7551676,6116082,1435594,254615,238305,3.55,2.88,0.68,48,Sinopharm/Beijing
Brazil,2021-02-25,75,BR,-14.235004,-51.92528,7799000,6202055,1596945,247324,227474,3.67,2.92,0.75,1472,Sinovac
Brazil,2021-02-26,76,BR,-14.235004,-51.92528,8101787,6346769,1755018,302787,223804,3.81,2.99,0.83,12491,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-02-27,77,BR,-14.235004,-51.92528,8322042,6437836,1884206,220255,215553,3.92,3.03,0.89,1183,"Moderna, Pfizer/BioNTech"
Brazil,2021-02-28,78,BR,-14.235004,-51.92528,8433568,6518628,1914940,111526,211824,3.97,3.07,0.9,267,Pfizer/BioNTech
Brazil,2021-03-01,79,BR,-14.235004,-51.92528,8465403,6542206,1923197,31835,205292,3.98,3.08,0.9,262,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-03-02,80,BR,-14.235004,-51.92528,8841027,6806293,2034734,375624,220567,4.16,3.2,0.96,1768,"EpiVacCorona, Sputnik V"
Brazil,2021-03-03,81,BR,-14.235004,-51.92528,9277322,7114219,2163103,436295,246521,4.36,3.35,1.02,1625,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-03-04,82,BR,-14.235004,-51.92528,9739676,7417852,2321824,462354,277239,4.58,3.49,1.09,599,Sinopharm/Beijing
Brazil,2021-03-05,83,BR,-14.235004,-51.92528,10169160,7701146,2468014,429484,295339,4.78,3.62,1.16,2937,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Brazil,2021-03-06,84,BR,-14.235004,-51.92528,10169160,7701146,2468014,429484,269398,4.78,3.62,1.16,449,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brazil,2021-03-07,85,BR,-14.235004,-51.92528,10169160,7701146,2468014,429484,258989,4.78,3.62,1.16,3211,"Moderna, Pfizer/BioNTech"
Brazil,2021-03-08,86,BR,-14.235004,-51.92528,10169160,7701146,2468014,429484,259965,4.78,3.62,1.16,580,"Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-03-09,87,BR,-14.235004,-51.92528,10169160,7701146,2468014,429484,211828,4.78,3.62,1.16,781,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-03-10,88,BR,-14.235004,-51.92528,10362487,7851531,2510956,429484,155024,4.88,3.69,1.18,237,Oxford/AstraZeneca
Brazil,2021-03-11,89,BR,-14.235004,-51.92528,10740859,8092244,2648615,378372,143026,5.05,3.81,1.25,896,"Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-03-12,90,BR,-14.235004,-51.92528,11149530,8360366,2789164,408671,140053,5.25,3.93,1.31,692,"Moderna, Pfizer/BioNTech"
Brazil,2021-03-13,91,BR,-14.235004,-51.92528,11362190,8512960,2849230,212660,164909,5.35,4,1.34,469,"Oxford/AstraZeneca, Sinovac"
Brazil,2021-03-14,92,BR,-14.235004,-51.92528,11422666,8561847,2860819,60476,168025,5.37,4.03,1.35,817,Sinovac
Brazil,2021-03-15,93,BR,-14.235004,-51.92528,11895560,8919356,2976204,472894,230058,5.6,4.2,1.4,543,Oxford/AstraZeneca
Brazil,2021-03-16,94,BR,-14.235004,-51.92528,11895560,8919356,2976204,472894,280729,5.6,4.2,1.4,510,Oxford/AstraZeneca
Brazil,2021-03-17,95,BR,-14.235004,-51.92528,12682290,9451188,3231102,472894,331400,5.97,4.45,1.52,12569,"Oxford/AstraZeneca, Pfizer/BioNTech"
Brazil,2021-03-18,96,BR,-14.235004,-51.92528,13013331,9709526,3303805,331041,324639,6.12,4.57,1.55,857,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Brazil,2021-03-19,97,BR,-14.235004,-51.92528,13335728,9970231,3365497,322397,312314,6.27,4.69,1.58,1268,"Pfizer/BioNTech, Sinovac"
Brazil,2021-03-20,98,BR,-14.235004,-51.92528,13479165,10099070,3380095,143437,302425,6.34,4.75,1.59,1503,Oxford/AstraZeneca
Brazil,2021-03-21,99,BR,-14.235004,-51.92528,13562176,10168973,3393203,83011,305644,6.38,4.78,1.6,1124,Sinopharm/Beijing
