country,isoCode,date,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Lebanon,LBN,2021-03-07,61330,85904,19177,590,2962,0.9,4.55,1.02,434,Pfizer/BioNTech
Lebanon,LBN,2021-03-08,64007,85904,19177,2677,2593,0.94,4.55,1.02,380,Pfizer/BioNTech
Lebanon,LBN,2021-03-09,64974,85904,19177,967,2478,0.95,4.55,1.02,363,Pfizer/BioNTech
Lebanon,LBN,2021-03-10,87216,75341,11875,22242,4662,1.28,1.1,0.17,683,Pfizer/BioNTech
Lebanon,LBN,2021-03-11,91967,76883,15084,4751,4928,1.35,1.13,0.22,722,Pfizer/BioNTech
Lebanon,LBN,2021-03-12,95888,78177,17711,3921,5050,1.4,1.15,0.26,740,Pfizer/BioNTech
Lebanon,LBN,2021-03-13,95888,78177,17711,3921,5442,1.4,1.15,0.26,797,Pfizer/BioNTech
Lebanon,LBN,2021-03-14,95888,78177,17711,3921,5778,1.4,1.15,0.26,847,Pfizer/BioNTech
Lebanon,LBN,2021-03-15,104725,81802,22923,3921,5817,1.53,1.2,0.34,852,Pfizer/BioNTech
Lebanon,LBN,2021-03-16,115164,86098,29066,10439,7170,1.69,1.26,0.43,1050,Pfizer/BioNTech
Lebanon,LBN,2021-03-17,120890,88219,32671,5726,4811,1.77,1.29,0.48,705,Pfizer/BioNTech
Lebanon,LBN,2021-03-18,129487,90974,38513,8597,5360,1.9,1.33,0.56,785,Pfizer/BioNTech
Lebanon,LBN,2021-03-19,135277,92573,42704,5790,5627,1.98,1.36,0.63,824,Pfizer/BioNTech
Lebanon,LBN,2021-03-20,135349,92597,42752,72,5216,1.98,1.36,0.63,764,Pfizer/BioNTech
Lebanon,LBN,2021-03-21,138420,93801,44619,3071,5234,2.03,1.37,0.65,767,Pfizer/BioNTech
Lebanon,LBN,2021-03-22,148119,98022,50097,9699,6199,2.17,1.44,0.73,908,Pfizer/BioNTech
Liechtenstein,LIE,2021-02-03,833,98022,50097,9699,6199,2.18,1.44,0.73,908,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-04,833,98022,50097,9699,26,2.18,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-05,833,98022,50097,9699,26,2.18,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-06,833,98022,50097,9699,26,2.18,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-07,833,98022,50097,9699,26,2.18,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-08,833,98022,50097,9699,26,2.18,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-09,833,98022,50097,9699,26,2.18,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-10,1018,98022,50097,9699,26,2.67,1.44,0.73,682,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-11,1018,98022,50097,9699,28,2.67,1.44,0.73,734,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-12,1018,98022,50097,9699,29,2.67,1.44,0.73,760,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-13,1018,98022,50097,9699,31,2.67,1.44,0.73,813,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-14,1165,98022,50097,9699,32,3.05,1.44,0.73,839,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-15,1165,98022,50097,9699,45,3.05,1.44,0.73,1180,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-16,1165,98022,50097,9699,57,3.05,1.44,0.73,1495,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-17,1504,98022,50097,9699,69,3.94,1.44,0.73,1809,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-18,1504,98022,50097,9699,75,3.94,1.44,0.73,1967,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-19,1504,98022,50097,9699,81,3.94,1.44,0.73,2124,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-20,1504,98022,50097,9699,87,3.94,1.44,0.73,2281,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-21,1812,98022,50097,9699,92,4.75,1.44,0.73,2412,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-22,1812,98022,50097,9699,96,4.75,1.44,0.73,2517,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-23,1812,98022,50097,9699,99,4.75,1.44,0.73,2596,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-24,2218,98022,50097,9699,102,5.82,1.44,0.73,2675,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-25,2218,98022,50097,9699,105,5.82,1.44,0.73,2753,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-26,2218,98022,50097,9699,107,5.82,1.44,0.73,2806,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-27,2218,98022,50097,9699,110,5.82,1.44,0.73,2884,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-02-28,2597,98022,50097,9699,112,6.81,1.44,0.73,2937,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-01,2597,98022,50097,9699,99,6.81,1.44,0.73,2596,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-02,2597,98022,50097,9699,85,6.81,1.44,0.73,2229,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-03,2721,98022,50097,9699,72,7.13,1.44,0.73,1888,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-04,2721,98022,50097,9699,87,7.13,1.44,0.73,2281,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-05,2721,98022,50097,9699,103,7.13,1.44,0.73,2701,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-06,2721,98022,50097,9699,119,7.13,1.44,0.73,3120,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-07,3536,98022,50097,9699,134,9.27,1.44,0.73,3514,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-08,3536,98022,50097,9699,133,9.27,1.44,0.73,3487,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-09,3536,98022,50097,9699,132,9.27,1.44,0.73,3461,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-10,3536,98022,50097,9699,131,9.27,1.44,0.73,3435,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-11,3536,98022,50097,9699,107,9.27,1.44,0.73,2806,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-12,3536,98022,50097,9699,83,9.27,1.44,0.73,2176,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-13,3536,98022,50097,9699,58,9.27,1.44,0.73,1521,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-14,3776,98022,50097,9699,34,9.9,1.44,0.73,892,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-15,3776,98022,50097,9699,50,9.9,1.44,0.73,1311,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-16,3776,98022,50097,9699,66,9.9,1.44,0.73,1731,"Moderna, Pfizer/BioNTech"
Liechtenstein,LIE,2021-03-17,4215,98022,50097,9699,82,11.05,1.44,0.73,2150,"Moderna, Pfizer/BioNTech"
Lithuania,LTU,2020-12-27,2420,2420,50097,9699,82,0.09,0.09,0.73,2150,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2020-12-28,5207,5207,50097,2787,2787,0.19,0.19,0.73,1024,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2020-12-29,8194,8194,50097,2987,2887,0.3,0.3,0.73,1061,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2020-12-30,9726,9726,50097,1532,2435,0.36,0.36,0.73,894,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2020-12-31,9751,9751,50097,25,1833,0.36,0.36,0.73,673,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-01,9751,9751,50097,25,1466,0.36,0.36,0.73,539,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-02,9751,9751,50097,25,1222,0.36,0.36,0.73,449,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-03,9751,9751,50097,25,1047,0.36,0.36,0.73,385,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-04,9752,9752,50097,25,649,0.36,0.36,0.73,238,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-05,10375,10375,50097,623,312,0.38,0.38,0.73,115,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-06,13875,13875,50097,3500,593,0.51,0.51,0.73,218,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-07,18030,18030,50097,4155,1183,0.66,0.66,0.73,435,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-08,23203,23203,50097,5173,1922,0.85,0.85,0.73,706,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-09,23507,23507,50097,304,1965,0.86,0.86,0.73,722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-10,23510,23510,50097,3,1965,0.86,0.86,0.73,722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-11,25719,25719,50097,2209,2281,0.94,0.94,0.73,838,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-12,27806,27806,50097,2087,2490,1.02,1.02,0.73,915,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-13,34040,34040,50097,6234,2881,1.25,1.25,0.73,1058,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-14,42668,42668,50097,8628,3520,1.57,1.57,0.73,1293,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-15,49940,49940,50097,7272,3820,1.83,1.83,0.73,1403,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-16,51043,51043,50097,1103,3934,1.88,1.88,0.73,1445,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-17,52174,51085,1089,1131,4095,1.92,1.88,0.04,1504,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-18,56689,53927,2762,4515,4424,2.08,1.98,0.1,1625,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-19,62976,56300,6676,6287,5024,2.31,2.07,0.25,1846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-20,66445,57936,8509,3469,4629,2.44,2.13,0.31,1700,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-21,67994,58847,9147,1549,3618,2.5,2.16,0.34,1329,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-22,68387,59170,9217,393,2635,2.51,2.17,0.34,968,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-23,68395,59178,9217,8,2479,2.51,2.17,0.34,911,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-24,68395,59178,9217,8,2325,2.51,2.17,0.34,854,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-25,68497,59280,9217,8,1687,2.52,2.18,0.34,620,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-26,71598,61751,9847,3101,1232,2.63,2.27,0.36,453,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-27,78484,65580,12904,6886,1720,2.88,2.41,0.47,632,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-28,85556,68966,16590,7072,2509,3.14,2.53,0.61,922,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-29,93610,71954,21656,8054,3603,3.44,2.64,0.8,1324,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-30,94239,72150,22089,629,3692,3.46,2.65,0.81,1356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-01-31,94247,72158,22089,8,3686,3.46,2.65,0.81,1354,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-01,97129,73209,23920,2882,4090,3.57,2.69,0.88,1502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-02,100992,74865,26127,3863,4199,3.71,2.75,0.96,1542,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-03,107781,76494,31287,6789,4185,3.96,2.81,1.15,1537,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-04,117616,78025,39591,9835,4580,4.32,2.87,1.45,1682,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-05,124865,78978,45887,7249,4465,4.59,2.9,1.69,1640,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-06,125591,79047,46544,726,4479,4.61,2.9,1.71,1645,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-07,125688,79049,46639,97,4492,4.62,2.9,1.71,1650,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-08,128342,79275,49067,2654,4459,4.71,2.91,1.8,1638,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-09,131189,80350,50839,2847,4314,4.82,2.95,1.87,1585,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-10,137338,84868,52470,6149,4222,5.04,3.12,1.93,1551,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-11,146381,92606,53775,9043,4109,5.38,3.4,1.98,1509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-12,153659,98908,54751,7278,4113,5.64,3.63,2.01,1511,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-13,154105,99354,54751,446,4073,5.66,3.65,2.01,1496,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-14,154105,99354,54751,446,4391,5.66,3.65,2.01,1613,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-15,158747,103303,55444,446,4344,5.83,3.79,2.04,1596,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-16,159278,103624,55654,531,4013,5.85,3.81,2.04,1474,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-17,167523,107993,59530,8245,4312,6.15,3.97,2.19,1584,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-18,178843,114497,64346,11320,4637,6.57,4.21,2.36,1703,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-19,189289,121632,67657,10446,5090,6.95,4.47,2.49,1870,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-20,190298,122579,67719,1009,5170,6.99,4.5,2.49,1899,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-21,190298,122579,67719,1009,5230,6.99,4.5,2.49,1921,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-22,195768,126475,69293,1009,5289,7.19,4.65,2.55,1943,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-23,204392,133994,70398,8624,6445,7.51,4.92,2.59,2367,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-24,216056,144735,71321,11664,6933,7.94,5.32,2.62,2547,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-25,227872,155611,72261,11816,7004,8.37,5.72,2.65,2573,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-26,237827,164532,73295,9955,6934,8.74,6.04,2.69,2547,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-27,238526,165200,73326,699,6890,8.76,6.07,2.69,2531,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-02-28,238935,165609,73326,409,6557,8.78,6.08,2.69,2409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-01,246454,172983,73471,7519,7241,9.05,6.35,2.7,2660,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-02,255723,181657,74066,9269,7333,9.39,6.67,2.72,2694,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-03,267605,191339,76266,11882,7364,9.83,7.03,2.8,2705,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-04,282934,201543,81391,15329,7866,10.39,7.4,2.99,2889,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-05,296791,210781,86010,13857,8423,10.9,7.74,3.16,3094,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-06,297415,211263,86152,624,8413,10.93,7.76,3.16,3090,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-07,297416,211263,86153,1,8354,10.93,7.76,3.16,3069,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-08,306304,219190,87114,8888,8550,11.25,8.05,3.2,3141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-09,318129,229648,88481,11825,8915,11.69,8.44,3.25,3275,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-10,333665,242629,91036,15536,9437,12.26,8.91,3.34,3467,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-11,334800,243089,91711,1135,7409,12.3,8.93,3.37,2722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-12,352522,253673,98849,17722,7962,12.95,9.32,3.63,2925,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-13,354268,254706,99562,1746,8122,13.01,9.36,3.66,2984,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-14,354291,254729,99562,23,8125,13.01,9.36,3.66,2985,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-15,362194,261522,100672,7903,7984,13.3,9.61,3.7,2933,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-16,372299,267019,105280,10105,7739,13.68,9.81,3.87,2843,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-17,382683,269690,112993,10384,7003,14.06,9.91,4.15,2572,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-18,390980,272428,118552,8297,8026,14.36,10.01,4.35,2948,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-19,400153,275559,124594,9173,6804,14.7,10.12,4.58,2499,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-20,400607,275762,124845,454,6620,14.72,10.13,4.59,2432,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-21,400635,275772,124863,28,6621,14.72,10.13,4.59,2432,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Lithuania,LTU,2021-03-22,408014,281871,126143,7379,6546,14.99,10.35,4.63,2405,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2020-12-30,1200,1200,126143,7379,6546,0.19,0.19,4.63,2405,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2020-12-31,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-01,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-02,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-03,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-04,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-05,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-06,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-07,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-08,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-09,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-10,1200,1200,126143,7379,62,0.19,0.19,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-11,1943,1943,126143,7379,62,0.31,0.31,4.63,99,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-12,2372,2372,126143,429,114,0.38,0.38,4.63,182,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-13,2871,2871,126143,499,177,0.46,0.46,4.63,283,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-14,3233,3233,126143,362,220,0.52,0.52,4.63,351,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-15,3233,3233,126143,362,236,0.52,0.52,4.63,377,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-16,3233,3233,126143,362,252,0.52,0.52,4.63,403,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-17,3755,3755,126143,362,268,0.6,0.6,4.63,428,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-18,4569,4569,126143,814,375,0.73,0.73,4.63,599,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-19,5294,5294,126143,725,417,0.85,0.85,4.63,666,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-20,6193,6193,126143,899,475,0.99,0.99,4.63,759,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-21,6897,6897,126143,704,523,1.1,1.1,4.63,835,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-22,6897,6897,126143,704,558,1.1,1.1,4.63,891,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-23,6897,6897,126143,704,592,1.1,1.1,4.63,946,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-24,6897,6897,126143,704,626,1.1,1.1,4.63,1000,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-25,8554,7309,1245,704,569,1.37,1.17,0.2,909,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-26,9525,8280,1245,971,604,1.52,1.32,0.2,965,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-27,10449,9107,1342,924,608,1.67,1.45,0.21,971,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-28,11373,9890,1483,924,639,1.82,1.58,0.24,1021,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-29,11373,9890,1483,924,630,1.82,1.58,0.24,1006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-30,11373,9890,1483,924,622,1.82,1.58,0.24,994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-01-31,12428,10748,1680,924,613,1.99,1.72,0.27,979,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-01,13241,11336,1905,813,670,2.12,1.81,0.3,1070,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-02,14252,11925,2327,1011,675,2.28,1.91,0.37,1078,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-03,15407,12597,2810,1155,708,2.46,2.01,0.45,1131,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-04,16419,13256,3163,1012,721,2.62,2.12,0.51,1152,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-05,16419,13256,3163,1012,728,2.62,2.12,0.51,1163,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-06,16419,13256,3163,1012,736,2.62,2.12,0.51,1176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-07,17628,13940,3688,1012,743,2.82,2.23,0.59,1187,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-08,18139,14089,4050,511,700,2.9,2.25,0.65,1118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Luxembourg,LUX,2021-02-09,18653,14227,4426,514,629,2.98,2.27,0.71,1005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
